CIP6 ID,CIP6,Year,Completions
30104,Environmental Science,2022,1059.0
30104,Environmental Science,2023,1117.0
30104,Environmental Science,2024,1238.0
30199,Other Conservation & Natural Resource Research,2012,44.0
30199,Other Conservation & Natural Resource Research,2013,48.0
30199,Other Conservation & Natural Resource Research,2014,83.0
30199,Other Conservation & Natural Resource Research,2015,70.0
30199,Other Conservation & Natural Resource Research,2016,60.0
30199,Other Conservation & Natural Resource Research,2017,71.0
30199,Other Conservation & Natural Resource Research,2018,91.0
30199,Other Conservation & Natural Resource Research,2019,80.0
30199,Other Conservation & Natural Resource Research,2020,89.0
30199,Other Conservation & Natural Resource Research,2021,82.0
30199,Other Conservation & Natural Resource Research,2022,108.0
30199,Other Conservation & Natural Resource Research,2023,78.0
30199,Other Conservation & Natural Resource Research,2024,97.0
30201,Natural Resource Management & Policy,2012,580.0
30201,Natural Resource Management & Policy,2013,467.0
30201,Natural Resource Management & Policy,2014,434.0
30201,Natural Resource Management & Policy,2015,486.0
30201,Natural Resource Management & Policy,2016,526.0
30201,Natural Resource Management & Policy,2017,513.0
30201,Natural Resource Management & Policy,2018,504.0
30201,Natural Resource Management & Policy,2019,546.0
30201,Natural Resource Management & Policy,2020,526.0
30201,Natural Resource Management & Policy,2021,565.0
30201,Natural Resource Management & Policy,2022,659.0
30201,Natural Resource Management & Policy,2023,680.0
30201,Natural Resource Management & Policy,2024,684.0
30204,Natural Resource Economics,2012,18.0
30204,Natural Resource Economics,2013,8.0
30204,Natural Resource Economics,2014,9.0
30204,Natural Resource Economics,2015,8.0
30204,Natural Resource Economics,2016,14.0
30204,Natural Resource Economics,2017,9.0
30204,Natural Resource Economics,2018,8.0
30204,Natural Resource Economics,2019,8.0
30204,Natural Resource Economics,2020,7.0
30204,Natural Resource Economics,2021,6.0
30204,Natural Resource Economics,2022,6.0
30204,Natural Resource Economics,2023,19.0
30204,Natural Resource Economics,2024,9.0
30205,"Water, Wetlands, & Marine Resource Management",2012,62.0
30205,"Water, Wetlands, & Marine Resource Management",2013,98.0
30205,"Water, Wetlands, & Marine Resource Management",2014,146.0
30205,"Water, Wetlands, & Marine Resource Management",2015,143.0
30205,"Water, Wetlands, & Marine Resource Management",2016,148.0
30205,"Water, Wetlands, & Marine Resource Management",2017,157.0
30205,"Water, Wetlands, & Marine Resource Management",2018,171.0
30205,"Water, Wetlands, & Marine Resource Management",2019,191.0
30205,"Water, Wetlands, & Marine Resource Management",2020,147.0
30205,"Water, Wetlands, & Marine Resource Management",2021,120.0
30205,"Water, Wetlands, & Marine Resource Management",2022,186.0
30205,"Water, Wetlands, & Marine Resource Management",2023,205.0
30205,"Water, Wetlands, & Marine Resource Management",2024,187.0
30206,"Land Use Planning, Management, & Development",2012,78.0
30206,"Land Use Planning, Management, & Development",2013,46.0
30206,"Land Use Planning, Management, & Development",2014,52.0
30206,"Land Use Planning, Management, & Development",2015,56.0
30206,"Land Use Planning, Management, & Development",2016,46.0
30206,"Land Use Planning, Management, & Development",2017,42.0
30206,"Land Use Planning, Management, & Development",2018,44.0
30206,"Land Use Planning, Management, & Development",2019,49.0
30206,"Land Use Planning, Management, & Development",2020,39.0
30206,"Land Use Planning, Management, & Development",2021,31.0
30206,"Land Use Planning, Management, & Development",2022,39.0
30206,"Land Use Planning, Management, & Development",2023,38.0
30206,"Land Use Planning, Management, & Development",2024,10.0
30207,Natural Resource Recreation & Tourism,2013,7.0
30207,Natural Resource Recreation & Tourism,2014,28.0
30207,Natural Resource Recreation & Tourism,2015,26.0
30207,Natural Resource Recreation & Tourism,2016,38.0
30207,Natural Resource Recreation & Tourism,2017,43.0
30207,Natural Resource Recreation & Tourism,2018,64.0
30207,Natural Resource Recreation & Tourism,2019,75.0
30207,Natural Resource Recreation & Tourism,2020,66.0
30207,Natural Resource Recreation & Tourism,2021,73.0
30207,Natural Resource Recreation & Tourism,2022,73.0
30207,Natural Resource Recreation & Tourism,2023,69.0
30207,Natural Resource Recreation & Tourism,2024,66.0
30208,Natural Resource Law Enforcement & Protective Services,2017,0.0
30208,Natural Resource Law Enforcement & Protective Services,2018,0.0
30208,Natural Resource Law Enforcement & Protective Services,2019,0.0
30208,Natural Resource Law Enforcement & Protective Services,2020,4.0
30208,Natural Resource Law Enforcement & Protective Services,2021,7.0
30208,Natural Resource Law Enforcement & Protective Services,2022,10.0
30208,Natural Resource Law Enforcement & Protective Services,2023,10.0
30208,Natural Resource Law Enforcement & Protective Services,2024,4.0
30209,Energy And Environmental Policy,2020,2.0
30209,Energy And Environmental Policy,2021,1.0
30209,Energy And Environmental Policy,2022,4.0
30209,Energy And Environmental Policy,2023,7.0
30209,Energy And Environmental Policy,2024,8.0
30299,Other Natural Resource Management & Policy,2012,25.0
30299,Other Natural Resource Management & Policy,2013,24.0
30299,Other Natural Resource Management & Policy,2014,11.0
30299,Other Natural Resource Management & Policy,2015,31.0
30299,Other Natural Resource Management & Policy,2016,25.0
30299,Other Natural Resource Management & Policy,2017,41.0
30299,Other Natural Resource Management & Policy,2018,25.0
30299,Other Natural Resource Management & Policy,2019,21.0
30299,Other Natural Resource Management & Policy,2020,21.0
30299,Other Natural Resource Management & Policy,2021,23.0
30299,Other Natural Resource Management & Policy,2022,20.0
30299,Other Natural Resource Management & Policy,2023,18.0
30299,Other Natural Resource Management & Policy,2024,14.0
30301,Fishing & Fisheries Sciences & Management,2012,68.0
30301,Fishing & Fisheries Sciences & Management,2013,50.0
30301,Fishing & Fisheries Sciences & Management,2014,36.0
30301,Fishing & Fisheries Sciences & Management,2015,49.0
30301,Fishing & Fisheries Sciences & Management,2016,38.0
30301,Fishing & Fisheries Sciences & Management,2017,72.0
30301,Fishing & Fisheries Sciences & Management,2018,41.0
30301,Fishing & Fisheries Sciences & Management,2019,53.0
30301,Fishing & Fisheries Sciences & Management,2020,43.0
30301,Fishing & Fisheries Sciences & Management,2021,41.0
30301,Fishing & Fisheries Sciences & Management,2022,60.0
30301,Fishing & Fisheries Sciences & Management,2023,42.0
30301,Fishing & Fisheries Sciences & Management,2024,48.0
30501,General Forestry,2012,296.0
30501,General Forestry,2013,136.0
30501,General Forestry,2014,141.0
30501,General Forestry,2015,149.0
30501,General Forestry,2016,121.0
30501,General Forestry,2017,148.0
30501,General Forestry,2018,137.0
30501,General Forestry,2019,129.0
30501,General Forestry,2020,102.0
30501,General Forestry,2021,95.0
30501,General Forestry,2022,96.0
30501,General Forestry,2023,89.0
30501,General Forestry,2024,155.0
30502,Forest Sciences & Biology,2012,103.0
30502,Forest Sciences & Biology,2013,129.0
30502,Forest Sciences & Biology,2014,126.0
30502,Forest Sciences & Biology,2015,108.0
30502,Forest Sciences & Biology,2016,137.0
30502,Forest Sciences & Biology,2017,127.0
30502,Forest Sciences & Biology,2018,122.0
30502,Forest Sciences & Biology,2019,127.0
30502,Forest Sciences & Biology,2020,102.0
30502,Forest Sciences & Biology,2021,111.0
30502,Forest Sciences & Biology,2022,132.0
30502,Forest Sciences & Biology,2023,123.0
30502,Forest Sciences & Biology,2024,135.0
30506,Forest Management,2012,47.0
30506,Forest Management,2013,45.0
30506,Forest Management,2014,50.0
30506,Forest Management,2015,52.0
30506,Forest Management,2016,43.0
30506,Forest Management,2017,60.0
30506,Forest Management,2018,36.0
30506,Forest Management,2019,49.0
30506,Forest Management,2020,32.0
30506,Forest Management,2021,42.0
30506,Forest Management,2022,51.0
30506,Forest Management,2023,43.0
30506,Forest Management,2024,22.0
30508,Urban Forestry,2012,2.0
30508,Urban Forestry,2013,9.0
30508,Urban Forestry,2014,8.0
30508,Urban Forestry,2015,8.0
30508,Urban Forestry,2016,5.0
30508,Urban Forestry,2017,3.0
30508,Urban Forestry,2018,13.0
30508,Urban Forestry,2019,6.0
30508,Urban Forestry,2020,3.0
30508,Urban Forestry,2021,5.0
30508,Urban Forestry,2022,1.0
30508,Urban Forestry,2023,18.0
30508,Urban Forestry,2024,4.0
30509,Wood Science & Paper Technology,2012,20.0
30509,Wood Science & Paper Technology,2013,24.0
30509,Wood Science & Paper Technology,2014,14.0
30509,Wood Science & Paper Technology,2015,13.0
30509,Wood Science & Paper Technology,2016,13.0
30509,Wood Science & Paper Technology,2017,14.0
30509,Wood Science & Paper Technology,2018,12.0
30509,Wood Science & Paper Technology,2019,19.0
30509,Wood Science & Paper Technology,2020,20.0
30509,Wood Science & Paper Technology,2021,13.0
30509,Wood Science & Paper Technology,2022,19.0
30509,Wood Science & Paper Technology,2023,12.0
30509,Wood Science & Paper Technology,2024,12.0
30510,Forest Resources Production & Management,2012,19.0
30510,Forest Resources Production & Management,2013,21.0
30510,Forest Resources Production & Management,2014,17.0
30510,Forest Resources Production & Management,2015,15.0
30510,Forest Resources Production & Management,2016,23.0
30510,Forest Resources Production & Management,2017,19.0
30510,Forest Resources Production & Management,2018,8.0
30510,Forest Resources Production & Management,2019,21.0
30510,Forest Resources Production & Management,2020,18.0
30510,Forest Resources Production & Management,2021,14.0
30510,Forest Resources Production & Management,2022,19.0
30510,Forest Resources Production & Management,2023,17.0
30510,Forest Resources Production & Management,2024,18.0
30599,Other Forestry,2012,26.0
30599,Other Forestry,2013,14.0
30599,Other Forestry,2014,13.0
30599,Other Forestry,2015,8.0
30599,Other Forestry,2016,12.0
30599,Other Forestry,2017,12.0
30599,Other Forestry,2018,6.0
30599,Other Forestry,2019,12.0
30599,Other Forestry,2020,17.0
30599,Other Forestry,2021,22.0
30599,Other Forestry,2022,13.0
30599,Other Forestry,2023,27.0
30599,Other Forestry,2024,5.0
30601,"Wildlife, Fish, & Wildlands Science",2012,152.0
30601,"Wildlife, Fish, & Wildlands Science",2013,152.0
30601,"Wildlife, Fish, & Wildlands Science",2014,150.0
30601,"Wildlife, Fish, & Wildlands Science",2015,148.0
30601,"Wildlife, Fish, & Wildlands Science",2016,142.0
30601,"Wildlife, Fish, & Wildlands Science",2017,136.0
30601,"Wildlife, Fish, & Wildlands Science",2018,157.0
30601,"Wildlife, Fish, & Wildlands Science",2019,175.0
30601,"Wildlife, Fish, & Wildlands Science",2020,160.0
30601,"Wildlife, Fish, & Wildlands Science",2021,200.0
30601,"Wildlife, Fish, & Wildlands Science",2022,203.0
30601,"Wildlife, Fish, & Wildlands Science",2023,228.0
30601,"Wildlife, Fish, & Wildlands Science",2024,226.0
39999,Other Natural Resource & Conservation,2012,10.0
39999,Other Natural Resource & Conservation,2013,14.0
39999,Other Natural Resource & Conservation,2014,26.0
39999,Other Natural Resource & Conservation,2015,34.0
39999,Other Natural Resource & Conservation,2016,23.0
39999,Other Natural Resource & Conservation,2017,6.0
39999,Other Natural Resource & Conservation,2018,15.0
39999,Other Natural Resource & Conservation,2019,8.0
39999,Other Natural Resource & Conservation,2020,7.0
39999,Other Natural Resource & Conservation,2021,16.0
39999,Other Natural Resource & Conservation,2022,19.0
39999,Other Natural Resource & Conservation,2023,26.0
39999,Other Natural Resource & Conservation,2024,11.0
40201,Architecture,2012,4585.0
40201,Architecture,2013,4346.0
40201,Architecture,2014,4314.0
40201,Architecture,2015,4301.0
40201,Architecture,2016,4071.0
40201,Architecture,2017,3231.0
40201,Architecture,2018,2645.0
40201,Architecture,2019,1780.0
40201,Architecture,2020,1087.0
40201,Architecture,2021,879.0
40201,Architecture,2022,794.0
40201,Architecture,2023,802.0
40201,Architecture,2024,661.0
40202,Architectural Design,2020,12.0
40202,Architectural Design,2021,24.0
40202,Architectural Design,2022,14.0
40202,Architectural Design,2023,3.0
40202,Architectural Design,2024,5.0
40301,"Urban, Community, & Regional Planning",2012,2470.0
40301,"Urban, Community, & Regional Planning",2013,2283.0
40301,"Urban, Community, & Regional Planning",2014,2239.0
40301,"Urban, Community, & Regional Planning",2015,2161.0
40301,"Urban, Community, & Regional Planning",2016,2157.0
40301,"Urban, Community, & Regional Planning",2017,2042.0
40301,"Urban, Community, & Regional Planning",2018,1683.0
40301,"Urban, Community, & Regional Planning",2019,1690.0
40301,"Urban, Community, & Regional Planning",2020,1475.0
40301,"Urban, Community, & Regional Planning",2021,1380.0
40301,"Urban, Community, & Regional Planning",2022,1266.0
40301,"Urban, Community, & Regional Planning",2023,1465.0
40301,"Urban, Community, & Regional Planning",2024,1433.0
40401,Environmental Design,2012,142.0
40401,Environmental Design,2013,127.0
40401,Environmental Design,2014,125.0
40401,Environmental Design,2015,112.0
40401,Environmental Design,2016,87.0
40401,Environmental Design,2017,102.0
40401,Environmental Design,2018,91.0
40401,Environmental Design,2019,70.0
40401,Environmental Design,2020,44.0
40401,Environmental Design,2021,29.0
40401,Environmental Design,2022,27.0
40401,Environmental Design,2023,16.0
40401,Environmental Design,2024,22.0
40402,Healthcare Environment Design/Architecture,2020,2.0
40402,Healthcare Environment Design/Architecture,2021,5.0
40402,Healthcare Environment Design/Architecture,2022,3.0
40402,Healthcare Environment Design/Architecture,2023,7.0
40402,Healthcare Environment Design/Architecture,2024,4.0
40403,Sustainable Design/Architecture,2020,1.0
40403,Sustainable Design/Architecture,2021,4.0
40403,Sustainable Design/Architecture,2022,10.0
40403,Sustainable Design/Architecture,2023,9.0
40403,Sustainable Design/Architecture,2024,2.0
40501,Interior Architecture,2012,184.0
40501,Interior Architecture,2013,168.0
40501,Interior Architecture,2014,205.0
40501,Interior Architecture,2015,214.0
40501,Interior Architecture,2016,210.0
40501,Interior Architecture,2017,173.0
40501,Interior Architecture,2018,144.0
40501,Interior Architecture,2019,169.0
